Date;Secteur activité;Code tension raccordement;Tension raccordement;00h00;00h30;01h00;01h30;02h00;02h30;03h00;03h30;04h00;04h30;05h00;05h30;06h00;06h30;07h00;07h30;08h00;08h30;09h00;09h30;10h00;10h30;11h00;11h30;12h00;12h30;13h00;13h30;14h00;14h30;15h00;15h30;16h00;16h30;17h00;17h30;18h00;18h30;19h00;19h30;20h00;20h30;21h00;21h30;22h00;22h30;23h00;23h30;Nb points de soutirage;Energie journalière (MWh);Qualité
2019-01-27;Tertiaire;3;63 kV;181.767;157.591;155.846;154.0;138.722;148.389;144.307;142.291;143.776;140.526;153.77;158.268;166.602;187.046;192.461;217.787;245.919;242.937;262.616;255.995;276.012;266.062;264.189;255.876;268.487;281.783;285.782;289.605;282.934;304.367;296.927;281.273;315.852;331.273;356.727;380.643;377.815;385.713;381.983;395.127;398.579;394.068;334.544;314.12;258.856;240.943;211.558;185.499;326;6103.6065;Provisoire
2019-01-28;Grande Industrie;3;63 kV;1243.058;1279.244;1273.615;1287.706;1285.259;1309.516;1308.643;1275.98;1309.658;1308.229;1279.275;1314.646;1337.32;1372.109;1391.719;1382.965;1359.514;1386.236;1388.864;1356.609;1353.64;1390.968;1386.01;1302.151;1348.344;1363.065;1369.486;1407.584;1413.774;1362.942;1422.83;1404.194;1437.569;1423.322;1428.466;1422.471;1431.417;1388.172;1387.367;1373.334;1381.081;1390.799;1362.995;1361.126;1415.119;1429.75;1402.219;1356.491;198;32683.4255;Provisoire
2019-01-28;Grande Industrie;6;225 kV;2695.29;2656.933;2703.84;2685.005;2673.48;2649.232;2647.728;2612.516;2599.885;2550.669;2592.859;2589.445;2587.696;2540.902;2523.57;2501.258;2536.252;2552.644;2478.56;2546.767;2482.307;2467.921;2501.261;2352.753;2443.262;2385.92;2462.831;2425.211;2384.914;2412.076;2440.268;2401.372;2428.54;2436.194;2564.646;2520.141;2462.324;2514.061;2544.77;2513.704;2569.772;2555.739;2542.569;2619.731;2500.162;2614.326;2487.972;2489.094;78;60724.186;Provisoire
2019-01-28;Tertiaire;3;63 kV;163.074;171.363;155.479;147.361;139.763;144.503;135.992;147.675;155.698;185.676;248.65;307.425;387.521;442.792;508.746;521.12;518.266;490.269;454.873;421.02;374.921;342.434;327.616;310.727;310.225;331.715;337.452;345.832;340.585;315.89;339.439;349.628;364.66;420.334;446.847;488.848;507.169;551.462;512.747;522.256;503.14;475.069;439.247;393.39;358.439;341.672;305.236;262.149;330;8383.1975;Provisoire
2019-01-28;Tertiaire;4;90 kV;45.213;36.868;37.667;34.165;35.67;37.779;34.864;37.959;38.342;49.339;51.361;72.123;106.417;135.919;161.036;162.283;178.467;148.561;129.355;116.214;103.724;85.745;90.37;87.526;80.136;75.634;94.566;75.552;90.301;84.599;88.058;80.739;98.6;102.622;128.303;144.32;159.682;165.735;169.655;167.774;165.19;162.428;125.675;100.27;84.706;75.356;73.225;63.28;116;2336.6865;Provisoire
2019-01-29;Autre;3;63 kV;858.908;863.752;853.094;826.039;827.448;829.093;811.763;814.939;797.743;805.132;819.404;835.491;874.514;880.855;912.583;940.142;966.753;964.935;963.139;964.382;944.252;936.348;929.658;943.282;920.445;908.037;891.601;895.925;899.319;895.41;894.58;914.962;914.732;926.208;933.481;948.895;960.54;941.646;948.268;923.431;911.488;901.482;889.25;878.696;875.454;881.23;878.412;891.1;226;21494.1205;Provisoire
2019-01-30;Autre;2;45 kV;30.867;30.579;30.642;31.621;33.297;32.973;36.429;37.762;40.258;40.859;41.5;41.056;34.606;25.086;16.051;16.417;12.768;12.929;13.486;16.645;17.785;18.272;16.885;18.139;17.605;18.197;18.368;18.327;18.364;17.38;17.845;18.191;18.609;20.357;20.29;20.607;20.451;21.776;21.575;23.402;25.094;32.477;31.404;34.491;32.326;31.844;30.748;30.219;8;603.4295;Provisoire
2019-01-31;Autre;3;63 kV;880.77;873.604;871.235;844.168;827.071;825.533;822.08;829.32;827.704;817.105;829.9;858.071;884.419;902.435;930.084;951.674;943.781;959.08;958.827;971.428;970.941;935.917;939.613;934.917;929.63;911.989;909.744;936.439;936.738;932.461;937.502;943.186;953.778;940.225;946.704;939.758;927.92;919.852;910.527;913.601;892.401;886.059;876.088;850.067;851.406;849.102;852.811;862.569;226;21600.117;Provisoire
2019-01-31;Grande Industrie;6;225 kV;2930.465;2918.339;2974.898;2691.561;2898.682;2967.097;2853.881;2775.102;2850.214;2876.809;2821.422;2803.098;2930.701;2774.119;2726.307;2755.599;2597.654;2686.05;2656.177;2766.155;2594.457;2579.882;2635.395;2681.883;2671.552;2595.364;2605.596;2521.173;2544.57;2613.848;2673.773;2688.41;2617.555;2696.845;2672.524;2734.382;2551.155;2656.519;2716.115;2664.852;2711.362;2743.58;2814.587;2833.226;2723.923;2677.811;2887.531;2961.994;78;65662.097;Provisoire
2019-01-31;Tertiaire;6;225 kV;161.888;143.312;132.852;122.577;120.484;128.319;127.016;123.995;136.184;169.803;187.078;253.415;281.952;406.005;539.469;677.936;730.107;717.787;659.571;585.41;584.941;622.991;528.017;536.136;516.088;496.924;484.476;486.166;477.173;506.874;507.185;564.031;544.185;604.063;613.231;688.498;690.328;774.008;757.406;746.988;711.327;670.249;616.089;490.731;365.258;332.094;265.195;197.524;57;10891.668;Provisoire
