Date;Secteur activité;Code tension raccordement;Tension raccordement;00h00;00h30;01h00;01h30;02h00;02h30;03h00;03h30;04h00;04h30;05h00;05h30;06h00;06h30;07h00;07h30;08h00;08h30;09h00;09h30;10h00;10h30;11h00;11h30;12h00;12h30;13h00;13h30;14h00;14h30;15h00;15h30;16h00;16h30;17h00;17h30;18h00;18h30;19h00;19h30;20h00;20h30;21h00;21h30;22h00;22h30;23h00;23h30;Nb points de soutirage;Energie journalière (MWh);Qualité
2018-12-25;Autre;4;90 kV;295.467;291.86;285.775;277.151;280.469;282.865;286.846;289.183;303.763;309.313;306.369;262.996;265.011;262.964;263.037;275.917;279.905;276.19;273.234;276.141;275.138;273.745;275.909;275.782;275.697;275.675;274.17;276.662;278.29;290.668;292.767;292.233;295.909;267.21;267.779;281.118;285.98;292.33;290.425;302.902;308.865;311.657;310.077;309.102;305.181;306.219;322.341;324.379;75;6891.333;Consolidée
2018-12-25;Grande Industrie;2;45 kV;135.885;136.068;135.94;138.994;136.801;136.857;137.513;136.781;136.549;137.238;138.164;137.008;137.01;137.354;137.519;138.437;138.033;137.558;135.826;136.399;137.087;135.078;136.393;136.575;135.939;134.913;136.564;135.561;137.455;136.433;137.681;136.815;138.917;137.625;136.656;136.379;133.407;133.394;137.084;135.575;132.132;137.732;137.286;135.926;136.952;138.817;135.925;138.039;7;3280.137;Consolidée
2018-12-25;Grande Industrie;6;225 kV;2203.292;2190.345;2219.934;2204.308;2196.148;2203.892;2194.943;2201.742;2204.201;2212.718;2209.217;2229.058;2245.518;2250.231;2250.746;2247.55;2230.093;2258.024;2277.184;2292.315;2291.365;2267.034;2241.857;2279.414;2283.639;2260.762;2235.367;2127.589;2235.493;2225.214;2239.396;2237.723;2247.873;2253.858;2249.949;2261.231;2267.918;2250.943;2247.38;2265.111;2222.713;2212.277;2256.828;2257.245;2248.867;2299.545;2286.702;2285.907;79;53780.3295;Consolidée
2018-12-26;Tertiaire;3;63 kV;169.475;163.166;154.079;155.686;139.643;143.79;145.979;142.295;147.984;162.813;195.596;256.921;307.986;366.459;430.371;446.973;429.891;427.405;394.457;387.777;343.689;349.858;318.627;311.29;305.115;320.703;310.02;328.051;305.196;312.609;307.23;306.768;326.101;367.896;415.49;426.794;481.093;501.613;489.348;485.312;455.983;443.375;408.376;360.21;341.652;325.181;287.006;271.373;332;7687.3525;Consolidée
2018-12-27;Autre;4;90 kV;293.956;296.494;297.311;309.045;310.15;308.257;313.963;314.056;305.928;326.832;326.205;331.625;308.148;318.806;320.365;324.747;320.833;323.42;322.165;318.21;318.646;314.655;300.152;300.024;300.393;302.969;300.221;297.159;302.744;308.429;307.268;318.608;331.023;322.022;326.305;333.834;329.242;335.247;334.578;337.068;354.875;363.632;357.387;331.668;327.642;320.188;312.241;322.273;75;7650.5045;Consolidée
2018-12-27;Grande Industrie;2;45 kV;138.301;136.376;137.172;137.321;137.169;135.52;135.65;135.628;136.536;137.889;138.415;138.04;139.737;142.151;140.223;138.576;139.21;138.729;138.883;139.427;139.265;139.144;134.84;138.077;137.622;138.807;134.992;135.433;137.697;135.595;138.303;137.644;139.003;138.433;135.551;136.698;138.888;139.095;137.423;137.696;137.142;137.229;129.195;134.589;136.349;137.23;125.873;138.582;7;3293.674;Consolidée
2018-12-27;Grande Industrie;3;63 kV;1055.632;1098.3;1103.01;1096.455;1094.31;1105.314;1111.64;1105.513;1115.245;1114.912;1127.907;1105.216;1107.124;1111.231;1118.362;1122.608;1090.136;1118.448;1092.791;1127.319;1152.577;1141.426;1159.258;1150.627;1140.342;1156.563;1138.499;1128.121;1133.026;1105.39;1115.856;1135.441;1126.747;1143.905;1117.286;1148.374;1151.495;1145.244;1100.478;1088.456;1110.211;1124.478;1111.991;1115.486;1127.999;1127.282;1140.696;1118.684;198;26888.7055;Consolidée
2018-12-27;Tertiaire;2;45 kV;1.776;1.576;1.589;1.668;4.362;1.666;1.663;1.744;2.114;1.68;4.214;3.194;1.994;3.34;7.183;2.793;6.314;2.943;3.63;3.613;4.495;3.889;3.972;1.08;2.518;1.701;2.296;1.752;2.264;3.094;3.148;2.897;9.947;2.501;10.799;4.613;4.505;6.727;5.142;2.586;3.139;4.325;4.577;1.966;6.228;2.097;8.341;4.446;8;87.0505;Consolidée
2018-12-28;Autre;2;45 kV;31.197;29.965;30.608;31.027;31.768;33.245;33.99;36.358;45.124;45.909;45.96;46.321;45.979;37.725;37.059;21.829;27.253;32.56;33.91;30.669;30.565;29.751;28.321;27.773;28.518;27.999;29.034;30.256;30.391;31.669;33.222;35.246;35.452;35.641;35.466;35.325;19.181;24.87;30.373;33.409;33.875;33.206;30.215;32.014;31.892;32.115;32.272;33.457;8;789.982;Consolidée
2018-12-28;Autre;6;225 kV;292.375;289.56;283.616;263.642;261.424;262.915;262.426;263.271;263.609;265.03;268.392;284.491;305.277;315.645;331.907;349.43;386.046;360.703;376.828;362.87;390.012;358.469;343.53;342.523;350.897;358.343;348.458;335.296;344.295;339.559;334.081;324.149;328.761;318.536;335.497;330.716;345.198;344.841;332.9;324.425;334.329;333.132;294.604;316.343;301.639;279.223;265.756;269.857;42;7637.413;Consolidée
2018-12-28;Grande Industrie;3;63 kV;1137.057;1153.426;1165.761;1157.716;1134.613;1151.332;1172.519;1172.702;1165.233;1152.571;1158.071;1165.933;1150.916;1149.58;1153.023;1166.306;1161.527;1167.449;1152.904;1154.81;1154.232;1147.889;1151.71;1174.584;1117.848;1162.354;1147.927;1145.472;1142.17;1129.243;1151.85;1142.915;1145.5;1120.815;1147.378;1146.832;1137.798;1118.139;1117.837;1084.852;1089.995;1114.657;1090.162;1112.524;1142.288;1152.038;1149.867;1123.336;198;27452.8305;Consolidée
2018-12-28;Tertiaire;3;63 kV;242.575;224.676;217.578;222.292;205.223;205.131;205.632;216.242;200.737;219.6;250.015;317.828;391.377;451.052;499.035;516.18;499.62;481.211;467.809;441.344;384.053;375.149;353.991;332.116;358.079;351.603;365.039;371.682;358.009;360.705;363.873;388.908;402.944;445.105;466.069;501.834;523.02;526.801;517.263;508.957;494.022;499.849;444.109;385.588;342.301;324.889;286.221;274.584;332;8890.96;Consolidée
2018-12-29;Grande Industrie;3;63 kV;1132.736;1140.374;1139.754;1127.508;1148.471;1143.147;1152.79;1150.105;1150.955;1142.885;1135.341;1113.776;1134.783;1151.084;1155.06;1149.579;1156.676;1141.261;1146.2;1150.989;1135.074;1112.012;1098.642;1109.799;1120.201;1114.732;1127.074;1124.737;1103.701;1110.888;1140.292;1126.934;1135.164;1073.32;1104.644;1148.156;1157.316;1135.346;1081.2;1111.287;1088.555;1118.241;1119.893;1119.444;1096.833;1078.748;1082.199;1104.463;198;27021.1845;Consolidée
2018-12-29;Tertiaire;2;45 kV;2.566;2.175;2.273;2.546;2.303;2.309;2.306;2.233;2.256;2.215;2.224;2.196;2.717;5.373;5.182;4.852;5.127;7.01;5.095;8.255;8.377;9.259;6.83;5.313;3.253;8.04;6.627;5.459;2.111;3.874;3.592;6.828;7.909;6.251;3.964;5.934;7.395;6.323;5.177;4.424;4.249;3.726;3.211;5.029;5.517;2.336;2.28;2.312;8;108.4065;Consolidée
2018-12-29;Tertiaire;3;63 kV;239.978;223.225;221.102;208.387;204.762;184.495;183.181;193.865;186.165;188.075;206.723;240.133;275.595;302.84;349.182;375.47;365.791;370.201;371.019;386.638;354.582;379.333;372.03;336.246;353.579;357.249;356.663;360.609;337.884;333.342;326.222;301.405;325.498;346.449;370.854;371.38;366.833;363.448;357.263;358.326;355.539;350.372;326.402;296.306;282.766;247.136;222.373;191.736;332;7289.326;Consolidée
2018-12-30;Autre;5;150 kV;1.079;0.719;0.734;0.726;0.722;0.733;0.759;0.74;0.742;0.746;0.768;0.746;0.988;1.376;1.381;1.379;1.377;1.367;1.376;1.363;1.35;1.351;1.364;1.336;1.328;1.323;1.336;1.308;1.312;1.307;1.332;1.337;1.319;1.299;1.319;1.126;1.144;1.151;1.15;1.173;1.158;1.056;1.059;1.072;1.806;1.949;1.855;1.849;4;28.645;Consolidée
2018-12-30;Grande Industrie;3;63 kV;1095.551;1094.247;1110.311;1100.147;1097.788;1135.716;1130.651;1118.478;1119.466;1152.955;1141.531;1135.435;1153.035;1148.058;1155.48;1141.574;1147.928;1122.301;1144.976;1119.936;1145.753;1128.607;1142.733;1148.267;1141.558;1144.936;1150.66;1142.03;1131.76;1142.247;1142.38;1135.853;1150.379;1137.016;1147.561;1116.244;1112.437;1115.552;1113.984;1112.714;1113.107;1114.117;1096.532;1072.539;1095.583;1094.811;1102.761;1118.934;198;27038.3095;Consolidée
2018-12-30;Tertiaire;3;63 kV;177.413;163.619;154.753;144.537;135.234;128.551;134.804;128.921;129.753;133.705;145.828;157.085;169.266;184.569;205.409;230.032;253.074;266.563;271.548;264.275;268.298;278.987;283.103;282.351;278.402;296.057;297.004;302.09;290.773;292.793;302.456;297.443;316.118;334.704;354.679;351.667;373.189;375.808;351.502;348.427;362.121;355.788;327.743;293.738;247.524;238.85;200.638;180.921;332;6031.0565;Consolidée
2018-12-31;Grande Industrie;3;63 kV;1123.937;1119.396;1108.621;1118.014;1127.019;1113.66;1100.395;1096.265;1098.507;1091.818;1115.71;1098.729;1121.254;1120.067;1113.391;1120.498;1132.36;1102.334;1074.202;1105.751;1114.653;1114.304;1116.689;1096.159;1097.811;1062.034;1061.662;1065.633;1083.562;1075.921;1071.88;1105.592;1086.882;1067.503;1057.239;1055.286;1078.478;1069.392;1053.884;1054.477;1032.971;1059.352;1046.177;1063.642;1051.713;1023.808;1019.774;1011.343;198;26049.8745;Consolidée
2021-08-01;Autre;3;63 kV;761.347;745.882;741.356;735.072;737.849;724.465;719.029;719.761;709.692;706.92;699.581;718.773;730.344;719.128;718.306;714.291;700.573;710.586;711.76;712.512;710.091;713.771;710.356;710.334;712.241;718.559;711.102;713.402;715.619;714.698;711.388;708.889;713.084;714.108;709.54;712.135;704.29;701.863;706.336;706.534;698.953;699.504;696.194;688.02;683.74;677.447;684.566;681.028;227;17082.5095;Consolidée
2021-08-01;Tertiaire;6;225 kV;79.535;84.77;65.881;57.119;62.916;47.585;48.955;60.444;44.707;60.356;76.608;109.707;120.951;179.026;187.432;237.096;281.876;282.371;389.715;370.243;372.907;387.365;409.08;390.158;413.332;404.935;448.264;404.514;377.685;464.111;435.248;468.68;441.743;433.17;436.665;489.824;512.313;607.569;567.331;585.85;512.661;421.958;479.639;446.795;362.42;319.279;235.412;167.242;57;7421.7215;Consolidée
2021-08-02;Autre;6;225 kV;341.576;339.77;335.982;307.325;304.373;303.751;286.769;282.662;283.68;282.461;286.815;306.234;326.229;352.947;373.653;397.457;410.44;405.082;406.086;388.006;392.346;406.978;394.626;399.927;413.387;393.115;390.129;390.053;406.385;389.877;397.745;401.015;400.219;394.572;443.958;413.738;409.058;432.017;395.269;396.191;373.26;379.062;353.689;354.582;360.11;352.919;341.908;334.972;45;8816.2025;Consolidée
2021-08-03;Grande Industrie;2;45 kV;62.882;65.186;65.958;70.273;75.309;75.147;75.535;76.597;75.584;75.361;75.109;75.559;76.712;77.361;77.013;76.512;76.598;75.557;75.474;75.651;76.425;76.326;39.075;74.92;76.553;75.85;75.593;74.997;75.854;75.423;76.447;75.72;75.021;76.327;76.998;76.646;76.907;76.182;76.985;75.718;75.456;75.218;75.913;74.541;74.372;70.787;75.952;62.79;7;1774.187;Consolidée
2021-08-03;Grande Industrie;3;63 kV;1146.06;1105.982;1132.826;1142.152;1125.492;1140.054;1128.907;1116.971;1131.067;1105.843;1107.642;1135.081;1105.053;1130.377;1134.969;1112.408;1118.244;1131.551;1116.291;1081.663;1077.783;1077.912;1069.109;1081.772;1113.991;1092.08;1093.471;1107.754;1098.853;1113.049;1082.213;1117.137;1136.816;1117.008;1103.532;1138.689;1152.614;1114.03;1116.629;1133.873;1129.078;1133.433;1116.173;1120.936;1113.442;1111.72;1111.401;1106.544;195;26764.8375;Consolidée
2021-08-04;Tertiaire;3;63 kV;188.994;170.705;162.202;147.865;143.515;156.387;150.526;147.923;150.909;160.021;169.198;257.607;296.66;356.548;389.51;406.354;388.063;385.687;372.214;335.025;306.128;287.489;254.422;262.167;273.68;278.366;284.763;295.304;283.728;287.731;293.513;300.233;330.715;361.177;384.323;404.723;406.855;408.876;425.471;419.364;401.991;420.244;368.121;327.955;285.308;257.652;240.37;190.874;331;6988.728;Consolidée
2021-08-05;Grande Industrie;4;90 kV;372.259;365.944;364.657;367.254;364.946;362.956;368.625;366.863;363.739;364.801;362.766;366.45;370.428;372.519;371.115;374.957;373.543;368.762;374.795;372.08;375.274;381.521;378.293;378.093;376.984;373.631;374.194;373.086;380.148;376.573;373.252;371.542;371.91;373.411;370.632;372.081;374.35;372.263;372.436;370.018;370.212;373.001;365.68;366.437;369.933;358.378;359.07;359.52;69;8890.691;Consolidée
2021-08-05;Tertiaire;2;45 kV;1.039;0.297;0.288;0.632;0.976;0.304;3.773;0.304;3.443;2.438;1.953;5.592;3.76;5.667;4.736;2.654;4.469;5.413;4.703;1.346;2.501;4.756;2.74;0.79;2.36;0.912;2.071;1.84;1.465;3.427;2.067;0.931;2.886;5.713;6.273;8.983;13.349;8.344;3.755;9.192;2.882;4.428;3.645;5.424;9.877;4.906;1.719;0.725;8;85.874;Consolidée
2021-08-05;Tertiaire;4;90 kV;43.686;31.582;38.873;39.276;32.736;40.551;36.117;31.664;40.401;44.486;47.068;67.373;78.483;108.268;139.05;136.44;140.871;112.046;98.776;83.675;70.036;69.142;75.537;68.434;72.99;71.13;80.469;78.04;79.133;77.709;74.761;69.817;86.803;92.3;111.076;112.27;136.144;123.419;144.773;139.348;132.616;107.558;101.112;80.51;58.564;46.555;43.938;53.539;117;1924.5725;Consolidée
2021-08-06;Autre;2;45 kV;9.458;9.0;9.082;8.87;9.034;9.195;9.182;8.026;9.122;9.23;9.458;9.6;9.798;5.901;10.587;11.939;11.721;12.099;12.099;11.209;13.084;16.815;17.739;18.62;18.302;18.466;18.025;16.369;18.452;12.088;14.418;13.191;15.188;12.775;12.931;11.888;11.571;11.286;11.491;10.854;11.392;12.112;12.518;12.391;12.471;12.847;12.679;12.383;8;293.478;Consolidée
2021-08-06;Grande Industrie;2;45 kV;76.578;77.749;78.149;77.237;76.627;77.418;77.133;77.4;77.4;76.389;76.276;74.779;78.473;78.508;77.004;77.856;77.911;78.762;78.651;78.971;80.896;80.138;81.772;79.604;79.609;78.012;78.998;67.11;78.139;78.377;76.961;78.347;77.715;77.416;76.254;76.156;76.929;76.905;77.389;78.183;77.228;79.07;77.975;77.437;78.887;79.532;75.566;75.678;7;1862.777;Consolidée
2021-08-06;Grande Industrie;4;90 kV;362.528;361.639;360.278;361.964;358.167;359.628;358.965;360.4;358.358;358.925;362.903;356.802;363.46;362.497;357.79;367.261;367.345;374.307;373.06;376.097;366.998;363.08;362.421;365.766;373.617;371.085;368.498;374.799;371.012;373.91;372.093;369.184;371.7;370.673;372.033;365.109;365.536;367.315;361.539;363.179;358.573;358.111;355.121;355.471;357.92;356.987;357.136;361.272;69;8746.256;Consolidée
2021-08-07;Autre;3;63 kV;753.27;753.218;752.754;743.644;737.324;728.864;724.139;727.694;727.061;721.311;715.786;712.444;720.252;730.855;729.202;729.095;724.917;725.406;724.649;726.724;730.948;726.015;731.66;739.251;719.838;716.684;710.089;720.662;712.904;727.577;729.14;730.109;740.875;744.92;736.959;730.062;743.02;741.232;730.09;724.177;720.462;720.591;714.027;713.396;719.501;717.742;713.694;715.648;227;17464.941;Consolidée
2021-08-07;Autre;4;90 kV;327.079;327.17;328.105;328.635;327.008;324.2;323.898;322.349;314.617;316.924;315.965;315.466;310.944;306.74;300.906;304.953;300.478;305.233;296.076;296.09;292.172;291.681;288.624;299.006;301.733;301.556;299.475;297.638;295.671;306.308;312.871;310.942;314.805;316.299;316.911;320.897;319.741;319.943;320.992;320.252;321.492;321.548;317.463;312.638;311.683;315.69;321.22;316.298;76;7489.1925;Consolidée
2021-08-07;Autre;6;225 kV;345.571;340.92;335.799;324.662;323.626;310.42;305.817;303.496;305.992;305.734;310.181;323.388;352.747;347.483;349.358;356.637;378.978;371.841;360.859;366.193;378.182;386.437;380.147;369.183;376.559;368.059;369.362;390.522;390.345;378.026;378.645;391.582;379.475;372.553;399.117;388.765;402.001;396.003;412.026;384.622;371.732;375.439;365.236;359.158;374.218;354.635;357.743;352.474;45;8660.974;Consolidée
2021-08-07;Tertiaire;3;63 kV;199.602;171.692;173.578;146.515;143.1;135.464;145.817;136.567;143.184;128.291;150.206;180.4;194.969;233.588;265.657;276.578;282.391;275.078;293.25;269.315;258.75;269.788;267.002;260.543;272.142;284.586;273.066;281.986;255.224;263.844;275.86;278.237;271.722;289.82;287.555;286.145;313.317;302.92;308.639;300.956;273.657;271.635;237.033;221.124;185.682;173.91;151.05;136.991;331;5599.213;Consolidée
2021-08-07;Tertiaire;6;225 kV;92.748;68.19;61.574;51.151;65.63;55.042;69.654;55.714;76.313;64.245;99.921;105.995;172.241;229.964;275.355;360.926;433.028;435.721;454.403;445.649;466.11;445.214;476.322;418.119;454.797;482.218;463.735;457.844;398.147;476.919;439.569;422.917;412.697;379.495;426.636;479.021;475.789;477.144;462.551;508.059;405.379;395.052;381.85;288.763;218.395;168.489;142.743;104.981;57;7401.2095;Consolidée
2021-08-08;Tertiaire;3;63 kV;116.99;106.525;94.922;92.056;87.534;82.749;83.047;95.454;90.308;90.099;96.867;110.261;104.867;139.109;149.942;168.35;178.909;192.962;217.268;222.011;221.086;232.852;230.245;221.592;226.483;235.236;252.687;252.372;239.334;255.232;242.539;259.754;290.638;293.589;310.036;308.503;337.056;345.312;321.615;299.673;303.346;322.185;262.297;242.738;203.796;180.56;145.217;129.004;331;4842.6035;Consolidée
2021-08-09;Grande Industrie;2;45 kV;75.362;52.772;46.53;75.613;59.521;53.836;53.533;57.94;60.71;60.455;60.324;61.474;62.392;62.56;61.978;62.896;63.398;64.597;66.51;67.188;65.985;65.802;64.793;64.601;62.566;62.342;69.803;69.302;69.734;70.336;78.18;78.593;79.407;79.704;81.589;82.59;82.054;82.124;81.779;81.8;81.986;82.718;82.219;82.642;82.739;82.169;81.485;80.807;7;1679.719;Consolidée
2021-08-09;Grande Industrie;6;225 kV;2392.373;2349.933;2352.484;2342.112;2331.597;2343.383;2378.847;2316.176;2352.395;2320.744;2329.643;2345.962;2360.393;2366.345;2331.05;2341.987;2374.678;2322.563;2343.009;2348.926;2339.152;2351.75;2339.914;2325.505;2309.645;2286.47;2285.511;2292.874;2317.294;2329.058;2353.389;2324.626;2327.608;2332.056;2363.381;2327.026;2361.431;2317.369;2328.972;2332.038;2333.689;2322.714;2326.701;2325.413;2353.165;2342.088;2341.003;2317.29;80;56075.866;Consolidée
2021-08-09;Tertiaire;6;225 kV;126.553;110.696;73.404;84.464;79.954;55.188;66.659;58.348;71.9;77.988;86.498;150.715;222.321;290.662;382.454;475.032;561.786;534.174;536.328;490.245;485.866;477.233;476.079;412.303;485.797;444.543;516.601;468.132;420.105;467.674;458.224;455.043;477.347;453.509;498.54;547.497;618.103;631.193;633.613;586.937;502.962;454.087;427.637;339.59;279.31;197.431;157.613;97.781;57;8503.0595;Consolidée
2021-08-10;Autre;3;63 kV;714.237;709.412;697.621;689.261;688.786;685.939;684.181;684.638;686.703;684.691;691.322;683.108;711.075;728.107;735.862;725.246;738.756;737.531;727.544;735.183;722.487;723.266;722.952;731.364;730.38;726.68;747.568;746.439;757.321;755.722;753.206;750.438;765.466;762.653;753.076;752.5;750.845;745.741;735.05;739.678;734.372;748.917;732.895;737.05;729.205;728.295;725.318;723.367;227;17435.727;Consolidée
2021-08-10;Grande Industrie;6;225 kV;2318.636;2287.02;2285.308;2285.681;2301.747;2299.598;2284.113;2312.113;2318.047;2309.478;2285.281;2299.876;2296.365;2301.096;2256.87;2267.756;2297.561;2296.156;2325.185;2265.577;2294.792;2313.613;2464.205;2460.56;2494.085;2506.103;2464.995;2506.249;2480.578;2440.38;2455.228;2439.806;2477.935;2471.672;2423.338;2389.546;2435.725;2431.879;2413.906;2415.91;2433.795;2430.58;2418.843;2435.718;2474.922;2466.776;2454.918;2383.395;80;57086.458;Consolidée
2021-08-10;Tertiaire;4;90 kV;40.762;33.279;31.024;36.045;27.502;36.005;30.918;34.802;29.355;37.069;38.164;53.203;75.195;102.634;138.683;134.591;133.559;113.286;98.312;73.837;69.46;71.765;64.101;60.356;65.115;68.192;75.559;66.395;79.767;77.312;75.759;83.507;91.326;96.772;110.84;118.712;132.006;127.982;144.313;142.828;141.756;105.996;100.475;80.43;62.863;51.067;43.496;54.904;117;1880.6395;Consolidée
2021-08-12;Grande Industrie;4;90 kV;424.665;439.567;438.415;439.968;445.59;448.973;414.805;436.992;441.697;440.791;432.452;421.407;437.529;415.809;435.457;432.888;437.122;418.456;414.623;415.288;427.058;431.338;439.322;442.537;434.574;439.202;441.728;435.591;441.29;441.884;443.806;445.563;447.507;450.332;450.427;443.895;449.815;447.004;404.461;408.096;407.491;405.011;406.123;405.034;403.839;401.464;401.766;401.178;69;10314.915;Consolidée
2021-08-12;Tertiaire;4;90 kV;38.43;34.504;42.049;36.035;40.818;40.833;42.617;39.871;48.66;48.471;54.755;57.925;80.144;110.263;142.497;135.944;137.409;111.656;104.444;84.321;70.298;79.423;76.597;69.698;81.748;70.548;81.942;74.584;74.945;73.435;76.505;76.395;86.689;92.225;110.481;124.9;131.323;137.972;153.423;137.675;150.915;107.384;105.108;85.173;69.305;43.673;47.391;43.023;117;1982.212;Consolidée
2021-08-13;Autre;6;225 kV;335.353;332.447;327.185;319.151;315.86;314.094;315.002;314.514;313.992;314.495;318.937;333.509;357.381;360.426;364.849;388.433;392.313;399.605;387.74;392.881;393.028;420.062;377.639;376.061;390.347;384.054;399.367;401.942;405.529;400.65;421.553;426.03;435.147;420.85;448.77;438.531;440.984;421.53;442.493;416.22;394.082;427.581;388.977;389.795;370.548;382.73;350.619;352.375;45;9107.8305;Consolidée
2021-08-13;Tertiaire;4;90 kV;40.263;31.89;36.723;37.37;49.03;35.226;31.018;36.194;39.639;38.621;41.261;47.388;78.388;105.151;136.158;135.967;136.508;112.381;111.114;84.237;87.168;74.345;73.336;71.362;86.094;80.638;90.111;79.024;97.345;78.238;91.001;87.893;102.22;115.738;128.049;127.374;150.479;158.119;162.295;153.071;161.287;130.15;119.778;95.654;78.307;61.229;52.043;48.22;117;2102.5475;Consolidée
2021-08-14;Autre;6;225 kV;339.208;338.57;331.231;318.837;317.361;304.449;299.008;297.482;297.224;318.004;320.979;334.606;360.553;357.167;363.988;373.651;383.401;384.306;372.286;372.861;379.56;410.504;384.996;378.485;385.158;375.861;383.176;382.936;416.716;401.876;406.991;413.68;403.618;391.393;431.086;410.704;401.147;398.936;407.361;393.249;372.513;384.982;373.476;363.172;375.955;353.533;356.812;346.017;45;8834.5325;Consolidée
2021-08-14;Tertiaire;4;90 kV;44.689;33.636;34.763;30.69;35.814;33.416;35.975;32.809;30.97;23.981;24.468;38.343;28.463;37.474;69.776;68.697;78.042;88.519;92.021;74.83;87.347;89.109;79.629;76.58;90.901;80.772;85.181;94.084;95.785;89.399;83.82;75.208;82.614;90.397;92.889;81.729;89.896;91.459;101.781;94.081;84.511;74.146;58.243;49.098;54.779;40.853;29.063;24.27;117;1552.5;Consolidée
2021-08-15;Tertiaire;4;90 kV;18.9;20.501;22.473;15.562;16.131;17.134;15.067;14.703;13.646;15.857;16.338;23.911;24.373;26.011;32.962;33.94;38.427;47.336;57.104;69.307;77.306;92.226;75.81;90.648;83.404;75.9;82.91;73.274;82.824;87.899;81.256;91.35;88.523;90.825;98.266;93.413;86.435;105.915;110.83;110.35;101.221;85.549;94.038;77.357;68.976;54.306;42.472;33.44;117;1438.203;Consolidée
2021-08-16;Autre;6;225 kV;322.572;314.431;311.72;289.65;303.459;302.626;299.203;299.664;298.084;297.562;301.327;320.94;340.694;349.082;365.035;396.194;404.723;405.858;405.044;411.781;408.875;414.207;380.046;378.18;396.604;386.262;395.017;383.472;406.108;379.716;381.401;373.639;380.917;371.666;410.261;413.744;402.077;416.523;387.082;383.078;365.457;377.878;367.816;352.376;363.863;358.831;342.966;329.322;45;8723.5165;Consolidée
2021-08-17;Tertiaire;3;63 kV;149.615;159.353;142.397;139.574;132.946;124.756;126.614;147.264;146.21;138.367;176.691;221.72;286.281;326.208;381.035;393.845;394.522;378.54;346.34;316.417;287.442;268.41;269.928;267.085;284.141;305.485;281.886;286.832;274.394;283.225;289.836;302.626;339.486;394.617;405.107;414.461;430.828;439.552;441.333;426.264;414.901;366.403;346.036;328.227;271.434;247.033;223.935;186.4;331;6853.001;Consolidée
2021-08-18;Tertiaire;3;63 kV;167.533;165.15;157.989;158.317;148.597;153.238;135.938;135.136;123.812;139.419;157.053;210.716;290.886;327.627;364.318;395.001;387.786;378.704;356.732;342.12;303.911;282.173;267.171;268.859;260.124;283.475;292.303;306.719;300.98;306.997;300.661;332.415;351.956;379.568;391.308;397.776;429.108;426.674;436.149;438.721;392.188;383.138;361.542;330.808;275.588;254.308;226.717;218.839;331;6948.124;Consolidée
2021-08-19;Tertiaire;6;225 kV;81.428;68.361;62.906;57.348;60.805;59.144;67.65;62.166;71.829;64.857;106.792;154.133;211.58;298.347;349.447;431.6;507.988;519.508;498.812;511.446;475.813;459.396;466.021;406.895;409.603;407.604;440.124;421.033;414.025;472.576;446.289;422.458;473.428;442.47;503.691;543.382;597.091;648.889;610.831;580.047;507.069;476.798;437.214;371.768;292.476;242.121;165.264;111.078;57;8245.8005;Consolidée
2021-08-20;Grande Industrie;6;225 kV;2592.93;2540.178;2584.306;2549.578;2554.181;2595.135;2588.598;2592.99;2500.057;2503.783;2458.916;2491.698;2486.847;2450.679;2434.662;2427.046;2458.051;2490.314;2492.856;2527.894;2517.389;2548.433;2549.359;2489.418;2416.919;2219.503;2182.723;2457.75;2495.197;2543.129;2530.177;2582.191;2621.009;2556.138;2512.813;2558.638;2500.272;2557.661;2456.52;2528.112;2499.126;2563.322;2484.736;2545.049;2569.886;2590.221;2540.518;2580.976;80;60258.942;Consolidée
2021-08-20;Tertiaire;2;45 kV;0.388;0.696;0.27;0.416;0.346;0.296;2.754;1.788;0.533;0.456;1.151;1.455;2.445;4.401;2.388;3.636;6.943;5.389;7.838;2.411;4.696;1.396;3.186;0.71;3.421;0.973;1.834;1.148;1.122;2.109;1.774;1.982;8.308;6.736;6.357;3.468;7.487;4.533;5.811;8.213;3.377;2.464;3.227;6.004;2.407;0.392;1.427;0.305;8;70.4335;Consolidée
2021-08-20;Tertiaire;6;225 kV;111.264;67.415;84.421;60.173;55.886;61.7;64.31;72.318;70.85;75.738;98.329;138.226;231.283;296.006;359.825;462.793;551.47;537.878;519.571;522.003;448.332;480.662;475.782;400.517;454.306;434.139;521.537;457.753;434.287;461.172;497.82;521.831;472.566;514.652;592.366;628.871;647.433;690.267;708.872;668.237;602.868;575.711;479.42;430.296;371.943;261.338;220.853;144.328;57;9019.809;Consolidée
2021-08-21;Autre;6;225 kV;333.172;332.523;323.588;310.092;308.028;296.756;293.439;292.642;293.271;293.064;296.579;308.288;334.029;328.589;331.95;340.556;348.857;356.666;355.472;358.793;373.137;397.873;373.011;379.359;399.998;387.847;398.436;395.225;413.843;404.159;400.921;398.312;386.917;385.722;406.192;391.732;421.736;413.599;395.333;383.82;378.71;365.287;365.406;356.799;366.965;340.658;336.743;327.834;45;8590.964;Consolidée
